,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1183058,Crop residues as raw materials for biorefinery systems–A LCA case study,2010,Francesco Cherubini and Sergio Ulgiati,87,Applied Energy,1,47-57,Elsevier,,True,QDTYuCMAAAAJ:2osOgNQ5qMEC,494,,2010736271066268729,/scholar?cites=2010736271066268729,,,0,0,0
1183059,Bioenergy and climate change mitigation: an assessment,2015,Felix Creutzig and Nijavalli H Ravindranath and Göran Berndes and Simon Bolwig and Ryan Bright and Francesco Cherubini and Helena Chum and Esteve Corbera and Mark Delucchi and Andre Faaij and Joseph Fargione and Helmut Haberl and Garvin Heath and Oswaldo Lucon and Richard Plevin and Alexander Popp and Carmenza Robledo‐Abad and Steven Rose and Pete Smith and Anders Stromman and Sangwon Suh and Omar Masera,7,,5,916-944,,,True,QDTYuCMAAAAJ:qUcmZB5y_30C,433,,1252169539328007208,/scholar?cites=1252169539328007208,,,0,0,0
1183060,LCA of a biorefinery concept producing bioethanol. bioenergy. and chemicals from switchgrass,2010,Francesco Cherubini and Gerfried Jungmeier,15,The International Journal of Life Cycle Assessment,1,53-66,Springer-Verlag,,True,QDTYuCMAAAAJ:IjCSPb-OGe4C,311,,2873626178374068711,/scholar?cites=2873626178374068711,,,0,0,0
1183061,Toward a common classification approach for biorefinery systems,2009,Francesco Cherubini and Gerfried Jungmeier and Maria Wellisch and Thomas Willke and Ioannis Skiadas and René Van Ree and Ed de Jong,3,"Biofuels, Bioproducts and Biorefining",5,534-546,John Wiley & Sons. Ltd.,,True,QDTYuCMAAAAJ:Tyk-4Ss8FVUC,279,,12044525131809020685,/scholar?cites=12044525131809020685,,,0,0,0
1183062,GHG balances of bioenergy systems–Overview of key steps in the production chain and methodological concerns,2010,Francesco Cherubini,35,,7,1565-1573,Pergamon,,True,QDTYuCMAAAAJ:UeHWp8X0CEIC,257,,3250474178921238443,/scholar?cites=3250474178921238443,,,0,0,0
1183063,Chemicals from lignocellulosic biomass: opportunities. perspectives. and potential of biorefinery systems,2011,Francesco Cherubini and Anders H Strømman,5,"Biofuels, Bioproducts and Biorefining",5,548-561,John Wiley & Sons. Ltd.,,True,QDTYuCMAAAAJ:_FxGoFyzp5QC,164,,14559779131323117563,/scholar?cites=14559779131323117563,,,0,0,0
1183064,Life cycle assessment of urban waste management: Energy performances and environmental impacts. The case of Rome. Italy,2008,Francesco Cherubini and Silvia Bargigli and Sergio Ulgiati,28,Waste management,12,2552-2564,Pergamon,,True,QDTYuCMAAAAJ:zYLM7Y9cAGgC,160,,3425026515926612561,/scholar?cites=3425026515926612561,,,0,0,0
1183065,Climate impacts of bioenergy: Inclusion of carbon cycle and albedo dynamics in life cycle impact assessment,2012,Ryan M Bright and Francesco Cherubini and Anders H Strømman,37,Environmental Impact Assessment Review,,2-11,Elsevier,,True,QDTYuCMAAAAJ:YsMSGLbcyi4C,150,,6282963862925366566,/scholar?cites=6282963862925366566,,,0,0,0
1183066,Site-specific global warming potentials of biogenic CO2 for bioenergy: contributions from carbon fluxes and albedo dynamics,2012,Francesco Cherubini and Ryan M Bright and Anders H Strømman,7,Environmental Research Letters,4,045902,IOP Publishing,,True,QDTYuCMAAAAJ:WF5omc3nYNoC,147,,4895750486794664346,/scholar?cites=4895750486794664346,,,0,0,0
1183067,Environmental driving forces of urban growth and development: An emergy-based assessment of the city of Rome. Italy,2009,Marco Ascione and Luigi Campanella and Francesco Cherubini and Sergio Ulgiati,93,Landscape and Urban Planning,3-4,238-249,Elsevier,,True,QDTYuCMAAAAJ:W7OEmFMy1HYC,133,,9075219534815371255,/scholar?cites=9075219534815371255,,,0,0,0
1183068,Influence of allocation methods on the environmental performance of biorefinery products—A case study,2011,Francesco Cherubini and Anders Hammer Strømman and Sergio Ulgiati,55,"Resources, Conservation and Recycling",11,1070-1077,Elsevier,,True,QDTYuCMAAAAJ:roLk4NBRz8UC,126,,10299219468729047339,/scholar?cites=10299219468729047339,,,0,0,0
1183069,LCA of magnesium production: Technological overview and worldwide estimation of environmental burdens,2008,Francesco Cherubini and Marco Raugei and Sergio Ulgiati,52,,8-9,1093-1100,Elsevier,,True,QDTYuCMAAAAJ:Y0pCki6q_DkC,115,,2146545337164872470,/scholar?cites=2146545337164872470,,,0,0,0
1183070,Global warming potential of carbon dioxide emissions from biomass stored in the anthroposphere and used for bioenergy at end of life,2013,Geoffrey Guest and Francesco Cherubini and Anders H Strømman,17,Journal of industrial ecology,1,20-30,,,True,QDTYuCMAAAAJ:hqOjcs7Dif8C,100,,1519962835725361056,/scholar?cites=1519962835725361056,,,0,0,0
1183071,Effects of boreal forest management practices on the climate impact of CO2 emissions from bioenergy,2011,Francesco Cherubini and Anders H Strømman and Edgar Hertwich,223,Ecological Modelling,1,59-66,Elsevier,,True,QDTYuCMAAAAJ:eQOLeE2rZwMC,92,,14786029653854575300,/scholar?cites=14786029653854575300,,,0,0,0
1183072,Enhancing life cycle impact assessment from climate science: Review of recent findings and recommendations for application to LCA,2016,Annie Levasseur and Otavio Cavalett and Jan S Fuglestvedt and Thomas Gasser and Daniel JA Johansson and Susanne V Jørgensen and Marco Raugei and Andy Reisinger and Greg Schivley and Anders Strømman and Katsumasa Tanaka and Francesco Cherubini,71,,,163-174,Elsevier,,True,QDTYuCMAAAAJ:J_g5lzvAfSwC,83,,8106152848032928504,/scholar?cites=8106152848032928504,,,0,0,0
1183073,Application of probability distributions to the modeling of biogenic CO2 fluxes in life cycle assessment,2012,Francesco Cherubini and Geoffrey Guest and Anders H Strømman,4,Gcb Bioenergy,6,784-798,,,True,QDTYuCMAAAAJ:ufrVoPGSRksC,80,,6553964732201250281,/scholar?cites=6553964732201250281,,,0,0,0
1183074,Quantifying surface albedo and other direct biogeophysical climate forcings of forestry activities,2015,Ryan M Bright and Kaiguang Zhao and Robert B Jackson and Francesco Cherubini,21,,9,3246-3266,,,True,QDTYuCMAAAAJ:M3NEmzRMIkIC,77,,3664458072878704046,/scholar?cites=3664458072878704046,,,0,0,0
1183075,Life cycle assessment of biomass‐based combined heat and power plants: centralized versus decentralized deployment strategies,2011,Geoffrey Guest and Ryan M Bright and Francesco Cherubini and Ottar Michelsen and Anders Hammer Strømman,15,Journal of Industrial Ecology,6,908-921,Blackwell Publishing Inc,,True,QDTYuCMAAAAJ:UebtZRa9Y70C,76,,7231419192723944043,/scholar?cites=7231419192723944043,,,0,0,0
1183076,Consistent quantification of climate impacts due to biogenic carbon storage across a range of bio-product systems,2013,Geoffrey Guest and Ryan M Bright and Francesco Cherubini and Anders H Strømman,43,Environmental Impact Assessment Review,,21-30,Elsevier,,True,QDTYuCMAAAAJ:KlAtU1dfN6UC,72,,11920082128318925443,/scholar?cites=11920082128318925443,,,0,0,0
1183077,Material. energy and environmental performance of technological and social systems under a Life Cycle Assessment perspective,2011,S Ulgiati and M Ascione and S Bargigli and F Cherubini and PP Franzese and M Raugei and S Viglia and A Zucaro,222,Ecological Modelling,1,176-189,Elsevier,,True,QDTYuCMAAAAJ:Se3iqnhoufwC,70,,7421637265266374502,/scholar?cites=7421637265266374502,,,0,0,0
1183078,Global guidance on environmental life cycle impact assessment indicators: progress and case study,2016,Rolf Frischknecht and Peter Fantke and Laura Tschümperlin and Monia Niero and Assumpció Antón and Jane Bare and Anne-Marie Boulay and Francesco Cherubini and Michael Z Hauschild and Andrew Henderson and Annie Levasseur and Thomas E McKone and Ottar Michelsen and Llorenç Milà i Canals and Stephan Pfister and Brad Ridoutt and Ralph K Rosenbaum and Francesca Verones and Bruce Vigon and Olivier Jolliet,21,The International Journal of Life Cycle Assessment,3,429-442,Springer Berlin Heidelberg,,True,QDTYuCMAAAAJ:GnPB-g6toBAC,69,,12410191747362976561,/scholar?cites=12410191747362976561,,,0,0,0
1183079,Life cycle assessment and energy pay-back time of advanced photovoltaic modules: CdTe and CIS compared to poly-Si,2007,Marco Raugei and Silvia Bargigli and Sergio Ulgiati,32,Energy,8,1310-1318,Pergamon,,True,DDOSaVwAAAAJ:u5HHmVD_uO8C,322,,5373277737331871985,/scholar?cites=5373277737331871985,,,0,0,0
1183080,Handbook of ecological indicators for assessment of ecosystem health,2016,Sven Jørgensen and Liu Xu and Robert Costanza,,,,,CRC press,,True,DDOSaVwAAAAJ:RYcK_YlVTxYC,302,,3206981119975263438,/scholar?cites=3206981119975263438,,,0,0,0
1183081,Life cycle impacts and costs of photovoltaic systems: current state of the art and future outlooks,2009,Marco Raugei and Paolo Frankl,34,,3,392-399,Pergamon,,True,DDOSaVwAAAAJ:u-x6o8ySG0sC,249,,14998155813406980949,/scholar?cites=14998155813406980949,,,0,0,0
1183082,The energy return on energy investment (EROI) of photovoltaics: Methodology and comparisons with fossil fuel life cycles,2012,Marco Raugei and Pere Fullana-i-Palmer and Vasilis Fthenakis,45,Energy Policy,,576-582,Elsevier,,True,DDOSaVwAAAAJ:IjCSPb-OGe4C,212,,8701780209121313185,/scholar?cites=8701780209121313185,,,0,0,0
1183083,Methodology guidelines on life cycle assessment of photovoltaic electricity,2011,Vasilis Fthenakis and Rolf Frischknecht and Marco Raugei and H Chul Kim and Erik Alsema and Michael Held and Mariska de Wild-Scholten,12,IEA PVPS Task,,,,,True,DDOSaVwAAAAJ:ufrVoPGSRksC,167,,11363374587028675797,/scholar?cites=11363374587028675797,,,0,0,0
1183084,Methodology guidelines on life cycle assessment of photovoltaic electricity,2011,Vasilis Fthenakis and Rolf Frischknecht and Marco Raugei and H Chul Kim and Erik Alsema and Michael Held and Mariska de Wild-Scholten,12,IEA PVPS Task,,,,,True,DDOSaVwAAAAJ:UeHWp8X0CEIC,167,,11363374587028675797,/scholar?cites=11363374587028675797,,,0,0,0
1183085,Overcoming the inadequacy of single-criterion approaches to Life Cycle Assessment,2006,Sergio Ulgiati and Marco Raugei and Silvia Bargigli,190,Ecological Modelling,3-4,432-442,Elsevier,,True,DDOSaVwAAAAJ:d1gkVwhDpl0C,166,,13106950473252665249,/scholar?cites=13106950473252665249,,,0,0,0
1183086,Taking a life cycle look at crianza wine production in Spain: where are the bottlenecks?,2010,Cristina Gazulla and Marco Raugei and Pere Fullana-i-Palmer,15,The International Journal of Life Cycle Assessment,4,330-337,Springer-Verlag,,True,DDOSaVwAAAAJ:Tyk-4Ss8FVUC,141,,9675656271203819628,/scholar?cites=9675656271203819628,,,0,0,0
1183087,On boundaries and ‘investments’ in emergy synthesis and LCA: a case study on thermal vs. photovoltaic electricity,2012,Mark T Brown and Marco Raugei and Sergio Ulgiati,15,Ecological Indicators,1,227-235,Elsevier,,True,DDOSaVwAAAAJ:YsMSGLbcyi4C,136,,11804842058629125305,/scholar?cites=11804842058629125305,,,0,0,0
1183088,Life cycle inventories and life cycle assessment of photovoltaic systems,2011,Vasilis Fthenakis and HyungChul Kim and Rolf Frischknecht and Marco Raugei and Parikhit Sinha and Matthias Stucki,12,International Energy Agency (IEA) PVPS Task,,,,,True,DDOSaVwAAAAJ:roLk4NBRz8UC,133,,14121000361290087902,/scholar?cites=14121000361290087902,,,0,0,0
1183089,Simplified tools for global warming potential evaluation: when ‘good enough’is best,2010,Alba Bala and Marco Raugei and Gabriela Benveniste and Cristina Gazulla and Pere Fullana-i-Palmer,15,The International Journal of Life Cycle Assessment,5,489-498,Springer-Verlag,,True,DDOSaVwAAAAJ:Y0pCki6q_DkC,120,,18372406039500111026,/scholar?cites=18372406039500111026,,,0,0,0
1183090,Life Cycle Inventories and Life Cycle Assessment of Photovoltaic Systems,2015,R Frischknecht and R Itten and P Sinha and M de Wild-Scholten and J Zhang and V Fthenakis and HC Kim and M Raugei and M Stucki,4,,,,,,True,DDOSaVwAAAAJ:TFP_iSt0sucC,115,,8982864856280863878,/scholar?cites=8982864856280863878,,,0,0,0
1183091,Proposal for new quantitative eco-design indicators: a first case study,2009,Carlos Cerdan and Cristina Gazulla and Marco Raugei and Eva Martinez and Pere Fullana-i-Palmer,17,Journal of Cleaner Production,18,1638-1643,Elsevier,,True,DDOSaVwAAAAJ:zYLM7Y9cAGgC,115,,3667050844063514353,/scholar?cites=3667050844063514353,,,0,0,0
1183092,LCA of magnesium production: Technological overview and worldwide estimation of environmental burdens,2008,Francesco Cherubini and Marco Raugei and Sergio Ulgiati,52,,8-9,1093-1100,Elsevier,,True,DDOSaVwAAAAJ:qjMakFHDy7sC,115,,2146545337164872470,/scholar?cites=2146545337164872470,,,0,0,0
1183093,An emergy evaluation of complexity. information and technology. towards maximum power and zero emissions,2007,Sergio Ulgiati and Silvia Bargigli and Marco Raugei,15,Journal of Cleaner Production,13-14,1359-1372,Elsevier,,True,DDOSaVwAAAAJ:2osOgNQ5qMEC,98,,14667100418693186909,/scholar?cites=14667100418693186909,,,0,0,0
1183094,Comparison of thermodynamic and environmental indexes of natural gas. syngas and hydrogen production processes,2004,Silvia Bargigli and Marco Raugei and Sergio Ulgiati,29,Energy,12-15,2145-2159,Pergamon,,True,DDOSaVwAAAAJ:9yKSN-GCB0IC,93,,302659866121211955,/scholar?cites=302659866121211955,,,0,0,0
1183095,A comprehensive assessment of the energy performance of the full range of electricity generation technologies deployed in the United Kingdom,2016,Marco Raugei and Enrica Leccisi,90,Energy Policy,,46-59,Elsevier,,True,DDOSaVwAAAAJ:HDshCWvjkbEC,89,,251423088907238043,/scholar?cites=251423088907238043,,,0,0,0
1183096,Integrating emergy into LCA: potential added value and lingering obstacles,2014,Marco Raugei and Benedetto Rugani and Enrico Benetto and Wesley W Ingwersen,271,Ecological Modelling,,4-9,Elsevier,,True,DDOSaVwAAAAJ:UebtZRa9Y70C,89,,11113368704568127843,/scholar?cites=11113368704568127843,,,0,0,0
1183097,Enhancing life cycle impact assessment from climate science: Review of recent findings and recommendations for application to LCA,2016,Annie Levasseur and Otavio Cavalett and Jan S Fuglestvedt and Thomas Gasser and Daniel JA Johansson and Susanne V Jørgensen and Marco Raugei and Andy Reisinger and Greg Schivley and Anders Strømman and Katsumasa Tanaka and Francesco Cherubini,71,,,163-174,Elsevier,,True,DDOSaVwAAAAJ:vV6vV6tmYwMC,83,,8106152848032928504,/scholar?cites=8106152848032928504,,,0,0,0
1183098,The energy and environmental performance of ground-mounted photovoltaic systems—a timely update,2016,Enrica Leccisi and Marco Raugei and Vasilis Fthenakis,9,Energies,8,622,Multidisciplinary Digital Publishing Institute,,True,DDOSaVwAAAAJ:35N4QoGY0k4C,76,,14836582118436723693,/scholar?cites=14836582118436723693,,,0,0,0
1183099,Update of PV energy payback times and life-cycle greenhouse gas emissions,2009,V Fthenakis and HC Kim and M Held and M Raugei and J Krones,,,,,,,True,DDOSaVwAAAAJ:eQOLeE2rZwMC,75,,15512571050769771244,/scholar?cites=15512571050769771244,,,0,0,0
1183100,Introducing a new method for calculating the environmental credits of end-of-life material recovery in attributional LCA,2015,Alba Bala Gala and Marco Raugei and Pere Fullana-i-Palmer,20,The International Journal of Life Cycle Assessment,5,645-654,Springer Berlin Heidelberg,,True,DDOSaVwAAAAJ:TQgYirikUcIC,74,,473027207396813308,/scholar?cites=473027207396813308,,,0,0,0
1183101,A coherent life cycle assessment of a range of lightweighting strategies for compact vehicles,2015,Marco Raugei and Denise Morrey and Allan Hutchinson and Patricia Winfield,108,Journal of Cleaner Production,,1168-1176,Elsevier,,True,DDOSaVwAAAAJ:k_IJM867U9cC,70,,17672415851098400294,/scholar?cites=17672415851098400294,,,0,0,0
1183102,Material. energy and environmental performance of technological and social systems under a Life Cycle Assessment perspective,2011,S Ulgiati and M Ascione and S Bargigli and F Cherubini and PP Franzese and M Raugei and S Viglia and A Zucaro,222,Ecological Modelling,1,176-189,Elsevier,,True,DDOSaVwAAAAJ:LkGwnXOMwfcC,70,,7421637265266374502,/scholar?cites=7421637265266374502,,,0,0,0
1183103,A multi-criteria life cycle assessment of molten carbonate fuel cells (MCFC)—a comparison to natural gas turbines,2005,M Raugei and S Bargigli and S Ulgiati,30,International Journal of Hydrogen Energy,2,123-130,Pergamon,,True,DDOSaVwAAAAJ:W7OEmFMy1HYC,64,,8614323168597113299,/scholar?cites=8614323168597113299,,,0,0,0
1183104,Energy Return on Energy Invested (ERoEI) for photovoltaic solar systems in regions of moderate insolation: A comprehensive response,2017,Marco Raugei and Sgouris Sgouridis and David Murphy and Vasilis Fthenakis and Rolf Frischknecht and Christian Breyer and Ugo Bardi and Charles Barnhart and Alastair Buckley and Michael Carbajales-Dale and Denes Csala and Mariska de Wild-Scholten and Garvin Heath and Arnulf Jæger-Waldau and Christopher Jones and Arthur Keller and Enrica Leccisi and Pierluigi Mancarella and Nicola Pearsall and Adam Siegel and Wim Sinke and Philippe Stolz,102,Energy Policy,,377-384,Elsevier,,True,DDOSaVwAAAAJ:ldfaerwXgEUC,60,,5911160030782816786,/scholar?cites=5911160030782816786,,,0,0,0
1183105,Climate change 2014: synthesis report. Contribution of Working Groups I,2014,Rajendra K Pachauri and Myles R Allen and Vicente R Barros and John Broome and Wolfgang Cramer and Renate Christ and John A Church and Leon Clarke and Qin Dahe and Purnamita Dasgupta and NK Dubash and O Edenhofer and I Elgizouli and CB Field and P Forster and P Friedlingstein and J Fuglestvedt and L Gomez-Echeverri and S Hallegatte and G Hegerl and M Howden and K Jiang and B Jimenez Cisneroz and V Kattsov and H Lee and KJ Mach and J Marotzke and MD Mastrandrea and L Meyer and J Minx and Y Mulugetta and K O'Brien and M Oppenheimer and JJ Pereira and R Pichs-Madruga and GK Plattner and Hans-Otto Pörtner and SB Power and B Preston and NH Ravindranath and A Reisinger and K Riahi and M Rusticucci and R Scholes and K Seyboth and Y Sokona and R Stavins and TF Stocker and P Tschakert and D Van Vuuren and JP Van Ypserle,151,II and III to the fifth assessment report of the Intergovernmental Panel on Climate Change,,,,,True,VGxFzncAAAAJ:u-x6o8ySG0sC,5976,,5496953345600573834,/scholar?cites=5496953345600573834,,,0,0,0
