Unnamed: 0,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
42881,Synthesis and crystal structure of bis [σ-tricarbonyl (η 5-cyclopentadienyl) manganese] di-η 5-cyclopentadienyltitanium,1980.0,Romeu J Daroda and Geoffrey Wilkinson and Michael B Hursthouse and KM Abdul Malik and Mark Thornton-Pett,,"Journal of the Chemical Society, Dalton Transactions",11,2315-2317,Royal Society of Chemistry,,True,J666WVMAAAAJ:3lUAU8Oskd0C,5,,8411031607371615650,/scholar?cites=8411031607371615650,,,0,0,0
42882,Interaction of diphenylacetylene and other acetylenes with hydridonitrosyltris (triphenylphosphine) ruthenium. carbonylhydridotris (triphenylphosphine)-rhodium and-iridium,1977.0,Roberto A Sanchez-Delgado and Geoffrey Wilkinson,,"Journal of the Chemical Society, Dalton Transactions",8,804-809,Royal Society of Chemistry,,True,J666WVMAAAAJ:KEtq3P1Vf8oC,5,,15919159695044978001,/scholar?cites=15919159695044978001,,,0,0,0
42883,Hydridobis [(+)‐Diop] Rhodium (I),1977.0,A Fenster and BR James and WR Cullen and R Lincoln and G Wilkinson,17.0,Inorganic Syntheses,,81-83,John Wiley & Sons. Inc.,,True,J666WVMAAAAJ:rHJHxKgnXwkC,5,,5065906759366566290,/scholar?cites=5065906759366566290,,,0,0,0
42884,Interactions of alkenes with hydridotriphenylphosphine complexes of ruthenium,1977.0,David J Cole-Hamilton and Geoffrey Wilkinson,,"Journal of the Chemical Society, Chemical Communications",2,59b-60,Royal Society of Chemistry,,True,J666WVMAAAAJ:SP6oXDckpogC,5,,1155412379020775126,/scholar?cites=1155412379020775126,,,0,0,0
42885,Adamantylcyclopentadienyldicarbonyliron (II) compounds,1976.0,Stephen Moorhouse and Geoffrey Wilkinson,105.0,Journal of Organometallic Chemistry,3,349-355,Elsevier,,True,J666WVMAAAAJ:lL5f5cZgq8MC,5,,16036819211522352908,/scholar?cites=16036819211522352908,,,0,0,0
42886,Cluster alkyls of rhenium,1976.0,Konstantinos Mertis and Anthony F Masters and Geoffrey Wilkinson,,"Journal of the Chemical Society, Chemical Communications",21,858-859,Royal Society of Chemistry,,True,J666WVMAAAAJ:jtI9f0ekYq0C,5,,6930242695293565237,/scholar?cites=6930242695293565237,,,0,0,0
42887,Reaction of boron trichloride with phosphorus pentafluoride. Convenient synthesis of chlorotetrafluorophosphorane,1975.0,Robert H Neilson and AH Cowley,14.0,Inorganic Chemistry,8,2019-2020,American Chemical Society,,True,J666WVMAAAAJ:KqnX2w3egDsC,5,,10882365338412760176,/scholar?cites=10882365338412760176,,,0,0,0
42888,Chimica inorganica,1974.0,F Albert Cotton and Geoffrey Wilkinson and Silvano Bresadola and Arnaldo Peloso and Aldo Turco,,,,,Ambrosiana,,True,J666WVMAAAAJ:8EvVLpklxGMC,5,,18353731676623825732,/scholar?cites=18353731676623825732,,,0,0,0
42889,Insertion of nitric oxide into tungsten–alkyl bonds: X-ray structure of the eight-co-ordinate complex tetramethylbis (N-methyl-N-nitrosohydroxylaminato) tungsten (VI),1972.0,SR Fletcher and A Shortland and AC Skapski and G Wilkinson,,"Journal of the Chemical Society, Chemical Communications",15,922-923,Royal Society of Chemistry,,True,J666WVMAAAAJ:H7nrzBkawXsC,5,,8039050851345160368,/scholar?cites=8039050851345160368,,,0,0,0
42890,Substitution reactions of the hydridopentamminerhodium (III) ion,1970.0,K Thomas and G Wilkinson,,"Journal of the Chemical Society A: Inorganic, Physical, Theoretical",,356-360,Royal Society of Chemistry,,True,J666WVMAAAAJ:7T2F9Uy0os0C,5,,2219334674379666578,/scholar?cites=2219334674379666578,,,0,0,0
42891,Synthesis and structures of some perfluorovinyl-substituted phosphoranes,1969.0,Alan H Cowley and Milburn Wayne Taylor,91.0,Journal of the American Chemical Society,8,1934-1936,American Chemical Society,,True,J666WVMAAAAJ:rKYHOwt5kWwC,5,,16748002964346041434,/scholar?cites=16748002964346041434,,,0,0,0
42892,Synthesis. characterization and theoretical investigations of molybdenum carbonyl complexes with phosphorus/nitrogen/phosphorus ligand as bidentate and tridentate modes,2017.0,Seyma Goren Keskin and Julie M Stanley and Alan H Cowley,138.0,Polyhedron,,206-217,Pergamon,,True,J666WVMAAAAJ:4X0JR2_MtJMC,4,,4464410165300840093,/scholar?cites=4464410165300840093,,,0,0,0
42893,DFT studies on coordination models for adsorption essays of Cu (II) and Ni (II) solutions in modified silica gel with iminodiacetic groups,2017.0,Alexander Carreño and Eduardo Schott and Ximena Zarate and Juan Manuel Manriquez and Juan C Vega and Miguel Mardones and Alan H Cowley and Ivonne Chavez and Juan P Hinestroza and Ramiro Arratia-Perez,71.0,Chemical Papers,6,1019-1030,Springer International Publishing,,True,J666WVMAAAAJ:-fu4zM_6qcIC,4,,12652852876097117872,/scholar?cites=12652852876097117872,,,0,0,0
42894,Polymer-nanoparticle compositions and methods of making and using same,2011.0,,,,,,,,True,J666WVMAAAAJ:m92CDrhVnKEC,4,,7255124884232144017,/scholar?cites=7255124884232144017,,,0,0,0
42895,Pentacarbonyl (trimethylamine) chromium and Pentacarbonyl (trimethylamine) Molybdenum,2010.0,Michael Findlater and Nicholas J Hill and Alan H Cowley,40.0,Journal of Chemical Crystallography,1,64,Springer US,,True,J666WVMAAAAJ:AOwgc6nnr1EC,4,,18278218364486694256,/scholar?cites=18278218364486694256,,,0,0,0
42896,Triple‐decker tin and lead cations,2005.0,Alan H Cowley and Jamie N Jones and Charles LB Macdonald,19.0,Applied organometallic chemistry,4,578-582,John Wiley & Sons. Ltd.,,True,J666WVMAAAAJ:RJujIP1NYNUC,4,,12911715759230734238,/scholar?cites=12911715759230734238,,,0,0,0
42897,The University of Texas at Austin,2004.0,JN Jones and AH Cowley,,,,,unpublished,,True,J666WVMAAAAJ:NMlhSUseqAsC,4,,793262826223390657,/scholar?cites=793262826223390657,,,0,0,0
42898,Preparation of a monomeric aluminium–diazabutadiene complex via an oxidative addition reaction,1998.0,Alan H Cowley and John D Gorden and Colin D Abernethy and Jason AC Clyburne and Brian G McBurnett,,"Journal of the Chemical Society, Dalton Transactions",12,1937-1938,Royal Society of Chemistry,,True,J666WVMAAAAJ:4vMrXwiscB8C,4,,3758747206655735311,/scholar?cites=3758747206655735311,,,0,0,0
42899,Synthesis and X-ray crystal structure of the organotungsten (V) o-phenylene diamido complex.(η-C5Me5) WCl2 {1. 2-(HN) 2C6H4},1993.0,Carl Redshaw and Geoffrey Wilkinson and Tracy KN Sweet and Michael B Hursthouse,12.0,Polyhedron,19,2417-2420,Pergamon,,True,J666WVMAAAAJ:yqoGN6RLRZoC,4,,3914978941778724442,/scholar?cites=3914978941778724442,,,0,0,0
42900,Phosphorus Atoms in Unusual Environments,1993.0,AH Cowley and Richard A Jones and Miguel A Mardones,24.0,ChemInform,9,no-no,WILEY‐VCH Verlag,,True,J666WVMAAAAJ:c1e4I3QdEKYC,4,,261928494901824802,/scholar?cites=261928494901824802,,,0,0,0
42901,Some 1. 2-bis (diphenylphosphino) ethane complexes of molybdenum (0) and (II),1989.0,Andrew R Barron and Simon J Anderson and Keith McGregor and Geoffrey Wilkinson,8.0,Polyhedron,21,2599-2602,Pergamon,,True,J666WVMAAAAJ:hrkNWuzUpWwC,4,,13449310725718244424,/scholar?cites=13449310725718244424,,,0,0,0
42902,CA Stewart. BR Whittlesey. TC Wright,1986.0,AH Cowley and RA Kemp and JG Lasch and NC Norman,25.0,Inorg. Chem,,740,,,True,J666WVMAAAAJ:fc7zyzPI2QAC,4,,6733415241968299788,/scholar?cites=6733415241968299788,,,0,0,0
42903,Dicarbonyl (5-pentamethylcyclopentadienyl) ferrio (t-butyl) chlorophosphine: a metallo-phosphine exhibiting multifaceted reactivity,1985.0,Wolfgang Malish and Winfried Angerer and Alan H Cowley and Nicholas C Norman,,,,,,,True,J666WVMAAAAJ:cAWJABFkdiUC,4,,1446362461093090595,/scholar?cites=1446362461093090595,,,0,0,0
42904,Dicarbonyl (η 5-pentamethylcyclopentadienyl) ferrio (t-butyl) chlorophosphine: a metallo-phosphine exhibiting multifaceted reactivity,1985.0,Wolfgang Malish and Winfried Angerer and Alan H Cowley and Nicholas C Norman,,"Journal of the Chemical Society, Chemical Communications",24,1811-1812,Royal Society of Chemistry,,True,J666WVMAAAAJ:VOx2b1Wkg3QC,4,,1446362461093090595,/scholar?cites=1446362461093090595,,,0,0,0
42905,η 5-Cyclopentadienyl and η 5-methylcyclopentadienyl 1. 2-bis (dimethylphosphino) ethane complexes of titanium (II). The crystal structure of Ti (C 5 H 4 Me) 2 (dmpe),1984.0,Gregory S Girolami and Geoffrey Wilkinson and Mark Thornton-Pett and Michael B Hursthouse,,"Journal of the Chemical Society, Dalton Transactions",10,2347-2350,Royal Society of Chemistry,,True,J666WVMAAAAJ:mWEH9CqjF64C,4,,5814437644296534497,/scholar?cites=5814437644296534497,,,0,0,0
42906,The reaction of phosphinyl radicals with 1. 3-dienes,1984.0,Alan H Cowley and Nicholas C Norman and Constantine A Stewart and Bruce R Whittlesey,25.0,Tetrahedron letters,33,3519-3520,Pergamon,,True,J666WVMAAAAJ:t7zJ5fGR-2UC,4,,2430934928826889175,/scholar?cites=2430934928826889175,,,0,0,0
42907,New five-and six-membered saturated heterocycles containing sulfur-nitrogen bonds,1983.0,Alan H Cowley and Sushil K Mehrotra and Herbert W Roesky,22.0,Inorganic Chemistry,14,2095-2097,American Chemical Society,,True,J666WVMAAAAJ:DIubQTN3OvUC,4,,9545776049361389683,/scholar?cites=9545776049361389683,,,0,0,0
42908,Electrophilic attacks on μ3-bridging acetyl in a triiron carbonyl cluster; CO bond cleavage to give μ3-ethylidyne and μ-methoxo groups,1982.0,Wong Wai-Kwok and Geoffrey Wilkinson and Anita MR Galas and Mark A Thornton-Pett and Micahel B Hursthouse,1.0,Polyhedron,11-12,842-843,Pergamon,,True,J666WVMAAAAJ:YohjEiUPhakC,4,,3480864261065861821,/scholar?cites=3480864261065861821,,,0,0,0
42909,Stoichiometric production of ethylene glycol from CO and H2 using homogeneous solutions of Mo or W hydride cátions with Rh or Co carbonyl anions,1980.0,Romeu José Daroda and Geoffrey Wilkinson,2.0,Ciência e Natura,2,33-40,,,True,J666WVMAAAAJ:XeErXHja3Z8C,4,,11107185283402749903,/scholar?cites=11107185283402749903,,,0,0,0
42910,Synthesis of trimethylphosphine complexes of rhodium and ruthenium. X-Ray crystal structures of tetrakis (trimethylphosphine) rhodium (I) chloride and chlorotris …,1980.0,Richard A Jones and Fernando Mayor Real and Geoffrey Wilkinson and Anita MR Galas and Michael B Hursthouse and KM Abdul Malik,,"Journal of the Chemical Society, Dalton Transactions",3,511-518,Royal Society of Chemistry,,True,J666WVMAAAAJ:PyEswDtIyv0C,4,,5352780214385161182,/scholar?cites=5352780214385161182,,,0,0,0
42911,Stereochemistry of aminophosphines,1970.0,Alan H Cowley and Michael JS Dewar and William Roy Jackson Jr and W Brian Jennings,92.0,Journal of the American Chemical Society,17,5206-5213,American Chemical Society,,True,J666WVMAAAAJ:LXmCCkuhhTsC,4,,5989286878411143078,/scholar?cites=5989286878411143078,,,0,0,0
42912,The Nature of iridium (IV) iodate,1969.0,D Rose and FM Lever and AR Powell and G Wilkinson,,"Journal of the Chemical Society A: Inorganic, Physical, Theoretical",,1690-1691,Royal Society of Chemistry,,True,J666WVMAAAAJ:NaGl4SEjCO4C,4,,682933581944182116,/scholar?cites=682933581944182116,,,0,0,0
42913,AQUATION OF TRISOXALATORHODATE (3) ION,1964.0,RD Gillard and G Wilkinson,,JOURNAL OF THE CHEMICAL SOCIETY,FEB,870-&,ROYAL SOC CHEMISTRY,,True,J666WVMAAAAJ:hsZV8lGYWTMC,4,,4968126740083044164,/scholar?cites=4968126740083044164,,,0,0,0
42914,ACTION OF REDUCING AGENTS ON PYRIDINE COMPLEXES OF RHODIUM (3),1964.0,BN Figgis and RD Gillard and RS Nyholm and G Wilkinson,,JOURNAL OF THE CHEMICAL SOCIETY,DEC,5189-&,ROYAL SOC CHEMISTRY,,True,J666WVMAAAAJ:dhFuZR0502QC,4,,334678509023123980,/scholar?cites=334678509023123980,,,0,0,0
42915,PERFLUORO-ACETYLENE-TRANSITION METAL COMPLEXES,1960.0,JL Boston and DWA Sharp and G Wilkinson,,,,1137-1137,SOC CHEMICAL INDUSTRY,,True,J666WVMAAAAJ:rUnQDpM0TEQC,4,,14995861054505927911,/scholar?cites=14995861054505927911,,,0,0,0
42916,Luminescent Electropolymerizable Ruthenium Complexes and Corresponding Conducting Metallopolymers,2018.0,Seyma Goren Keskin and Xunjin Zhu and Xiaoping Yang and Alan H Cowley and Bradley J Holliday,51.0,Macromolecules,20,8217-8228,American Chemical Society,,True,J666WVMAAAAJ:QlnOKEPDpKwC,3,,16539813389905493147,/scholar?cites=16539813389905493147,,,0,0,0
42917,Sterically Shielded Stable Carbenes and Biscarbenes of the 1. 2. 4‐Triazole Series: A New Method for the Preparation of 1. 3. 4‐Triaryl‐1. 2. 4‐triazol‐5‐ylidenes,2018.0,Nataliya V Glinyanaya and Nikolai I Korotkikh and Alan H Cowley and Owen Williams and Richard A Jones and Vincent M Lynch and Artyom V Kiselyov and Gennady F Rayenko and Maria A Derevenets and Alexey B Ryabitsky and Orhi Esarte Palomero and Oles P Shvaika,3.0,ChemistrySelect,19,5244-5248,,,True,J666WVMAAAAJ:6gSKFiM3XosC,3,,16742323287216638336,/scholar?cites=16742323287216638336,,,0,0,0
42918,Controlling the oxidation state of arsenic in cyclic arsenic cations,2006.0,Gregor Reeske and Alan H Cowley,,Chemical Communications,16,1784-1786,Royal Society of Chemistry,,True,J666WVMAAAAJ:urP0JZOBBUsC,3,,10526614511267495289,/scholar?cites=10526614511267495289,,,0,0,0
42919,Carbene-Pnictinidene Adducts.,1997.0,JC Calabrese and AH Cowley and HV Dias and JR Goerlich and WJ Marshall and B Riegel,36.0,Inorganic chemistry,10,2151-2158,,,True,J666WVMAAAAJ:V63Ir2N1OTwC,3,,11109335498495268406,/scholar?cites=11109335498495268406,,,0,0,0
42920,Intermetallic derivates with gallium-manganese. gallium-rhenium and indium-rhenium bonds,1996.0,CA Olazábal and HS Isom and A Decken and AH Cowley and CJ Carrano and MR Bond,92.0,Anales de química,1,46-50,Springer,,True,J666WVMAAAAJ:jODAHDUrbwUC,3,,16842465251637402180,/scholar?cites=16842465251637402180,,,0,0,0
42921,Copper and Zinc Groups,1995.0,Edward W Abel and Francis Gordon Albert Stone and James L Wardell and Geoffrey Wilkinson,3.0,,,,Pergamon Press,,True,J666WVMAAAAJ:X1xEhyGaivYC,3,,817096179662991287,/scholar?cites=817096179662991287,,,0,0,0
42922,Preface to ‘Comprehensive Organometallic Chemistry’,1995.0,EW Abel and FGA Stone and G Wilkinson,,,,viii-ix,Elsevier,,True,J666WVMAAAAJ:10A3hb2jUxYC,3,,12721316593559748471,/scholar?cites=12721316593559748471,,,0,0,0
42923,Main-group metal organometallics in organic synthesis,1995.0,Edward W Abel and A McKillop and Francis Gordon Albert Stone and Geoffrey Wilkinson,11.0,,,,Elsevier,,True,J666WVMAAAAJ:70eg2SAEIzsC,3,,804230021212792548,/scholar?cites=804230021212792548,,,0,0,0
42924,Variable Temperature 13C NMR Study of Some L (CO) 3FeH (SiR3)(L= CO. P (OPh) 3; R= Ph. Me. Cl) Species. X-Ray Crystal Structure Of P (OPh) 3 (CO) 3Fe (H) SiPh3,1991.0,John W Connolly and Michael J Hatlee and Alan H Cowley and Paul R Sharp,10.0,Polyhedron,8,841-849,Pergamon,,True,J666WVMAAAAJ:WMtz-WDmgKQC,3,,10122734107419920776,/scholar?cites=10122734107419920776,,,0,0,0
42925,Aryl and aryne complexes of chromium. molybdenum. and tungsten. X-Ray crystal structures of [Cr (2-MeC6H4)(µ-2-MeC6H4)(PMe3)] 2. Mo (η2-2-MeC6H3)(2-MeC6H4) 2 (PMe2Ph) 2. and W …,1990.0,Stefan U Koschmieder and Brian S McGilligan and Gregory McDermott and John Arnold and Geoffrey Wilkinson and Bilquis Hussain-Bates and Michael B Hursthouse,,"Journal of the Chemical Society, Dalton Transactions",11,3427-3433,The Royal Society of Chemistry,,True,J666WVMAAAAJ:DwFgw5hZUzMC,3,,13659684019587720352,/scholar?cites=13659684019587720352,,,0,0,0
42926,Synthesis of a metal-free three-co-ordinate phosphorus (V) hydride and its conversion into a phospha-alkene via reductive hydride shift,1987.0,Andrew R Barron and Alan H Cowley,,"Journal of the Chemical Society, Chemical Communications",14,1092-1093,Royal Society of Chemistry,,True,J666WVMAAAAJ:EPG8bYD4jVwC,3,,5737594996072260760,/scholar?cites=5737594996072260760,,,0,0,0
42927,Reaction of a halogenophosphenium ion with cyclo-octa-1. 5-diene; direct synthesis and X-ray crystal structure of a phosphetane moiety,1986.0,Steven A Weissman and SG Baxter and Atta M Arif and Alan H Cowley,,"Journal of the Chemical Society, Chemical Communications",14,1081-1082,Royal Society of Chemistry,,True,J666WVMAAAAJ:3pYxbvHKFu8C,3,,13962072028879151023,/scholar?cites=13962072028879151023,,,0,0,0
42928,Tertiary phosphine aluminohydride complexes of ruthenium (II) and osmium (II),1986.0,Andrew R Barron and Geoffrey Wilkinson,,"Journal of the Chemical Society, Dalton Transactions",2,287-289,Royal Society of Chemistry,,True,J666WVMAAAAJ:tzM49s52ZIMC,3,,2242360905773136549,/scholar?cites=2242360905773136549,,,0,0,0
42929,Reactions of hexamethyltungsten (VI) in the presence of trimethylphosphine. Synthesis of methyl. ethylidyne. hydrido-. alkoxo-. and other tungsten compounds. X-Ray crystal …,1981.0,Kwok W Chiu and Richard A Jones and Geoffrey Wilkinson and Anita MR Galas and Michael B Hursthouse and KM Abdul Malik,,"Journal of the Chemical Society, Dalton Transactions",5,1204-1211,Royal Society of Chemistry,,True,J666WVMAAAAJ:T_0gP6tLVL0C,3,,13092310863336441339,/scholar?cites=13092310863336441339,,,0,0,0
42930,Reactions of dihydridotetrakis (triphenylphosphine) ruthenium (II) with N. O. and S ligands,1979.0,Ricardo Obeso Rosete and David J Cole-Hamilton and Geoffrey Wilkinson,,"Journal of the Chemical Society, Dalton Transactions",10,1618-1623,Royal Society of Chemistry,,True,J666WVMAAAAJ:zGdJYJv2LkUC,3,,5961799407652595461,/scholar?cites=5961799407652595461,,,0,0,0
42931,Alkyl-arene and-cyclo-octadiene complexes of molybdenum (II) containing tertiary phosphines,1978.0,Ernesto Carmona-Guzman and Geoffrey Wilkinson,,"Journal of the Chemical Society, Dalton Transactions",9,1139-1143,Royal Society of Chemistry,,True,J666WVMAAAAJ:Y9VhQm-5nPIC,3,,8300569055189016180,/scholar?cites=8300569055189016180,,,0,0,0
42932,Química inorgánica básica: fundamentos de química inorgánica,1978.0,F Albert Cotton and Geoffrey Wilkinson,,,,,Limusa,,True,J666WVMAAAAJ:oNZyr7d5Mn4C,3,,3115761881034813337,/scholar?cites=3115761881034813337,,,0,0,0
42933,The photoelectron spectra of hexamethyltungsten and pentamethyltantalum,1975.0,Lee Galyer and Geoffrey Wilkinson and D Robert Lloyd,,"Journal of the Chemical Society, Chemical Communications",13,497-499,Royal Society of Chemistry,,True,J666WVMAAAAJ:4DMP91E08xMC,3,,306373538150143713,/scholar?cites=306373538150143713,,,0,0,0
42934,AN (15) N‐(1) H COUPLING CONSTANT STUDY OF THE BONDING IN SOME N‐P. N‐AS. N‐S. AND N‐SI COMPOUNDS,1973.0,AH Cowley and JR Schweiger,4.0,Chemischer Informationsdienst,36,no-no,WILEY‐VCH Verlag GmbH,,True,J666WVMAAAAJ:sYWwZaPVD1oC,3,,12809402017143651580,/scholar?cites=12809402017143651580,,,0,0,0
42935,ZINK‐UND ALUMINIUMTRIMETHYLSILYLMETHYLE UND IHRE VERWENDUNG ALS ALKYLIERUNGSMITTEL,1973.0,S Moorhouse and G Wilkinson,4.0,Chemischer Informationsdienst,36,no-no,WILEY‐VCH Verlag GmbH,,True,J666WVMAAAAJ:XiVPGOgt02cC,3,,1620082330611430347,/scholar?cites=1620082330611430347,,,0,0,0
42936,Neopentyl and related alkyls of chromium (IV) and other transition metals,1972.0,W Mowat and G Wilkinson,38.0,Journal of Organometallic Chemistry,2,C35-C36,Elsevier,,True,J666WVMAAAAJ:q-HalDI95KYC,3,,5073489191339316923,/scholar?cites=5073489191339316923,,,0,0,0
42937,RK. VON CYCLO‐TETRA‐(TRIFLUORMETHYL‐PHOSPHIN) MIT VERBINDUNGEN MIT NICHTMETALL‐NICHTMETALL‐BINDUNGEN,1970.0,AH COWLEY and DS DIERDORF,1.0,Chemischer Informationsdienst. Organische Chemie,10,no-no,WILEY‐VCH Verlag GmbH,,True,J666WVMAAAAJ:Qh5Z_vBjo80C,3,,15404110211455163702,/scholar?cites=15404110211455163702,,,0,0,0
42938,A three-membered phosphorus ring:(C 2 F 5 P) 3,1970.0,AH Cowley and TA Furtsch and DS Dierdorf,,Journal of the Chemical Society D: Chemical Communications,9,523-524,Royal Society of Chemistry,,True,J666WVMAAAAJ:VaXvl8Fpj5cC,3,,2972697363878531290,/scholar?cites=2972697363878531290,,,0,0,0
42939,Sign inversion in the geminal phosphorus-fluorine coupling constant,1969.0,Alan H Cowley and Miburn Wayne Taylor,91.0,Journal of the American Chemical Society,4,1026-1027,American Chemical Society,,True,J666WVMAAAAJ:FAceZFleit8C,3,,3568051182023766844,/scholar?cites=3568051182023766844,,,0,0,0
42940,Química inorgánica avanzadaAdvanced inorganic chemistry,1969.0,FA Cotton and GFRS Wilkinson,,,546 C851E,,Limusa-Wiley,,True,J666WVMAAAAJ:PQ6BjWB6CiEC,3,,16962810972598127890,/scholar?cites=16962810972598127890,,,0,0,0
